Time; Serial.print output 
t; x; y; theta
99853655.121000; 1.09; -1.24; -90.79
99869631.677000; 1.09; -1.24; -90.79
99886458.150000; 1.09; -1.24; -90.79
99903290.516000; 1.09; -1.24; -90.79
99917978.530000; 1.09; -1.24; -90.79
99935666.171000; 1.09; -1.24; -90.79
99949662.461000; 1.09; -1.24; -90.79
99966515.032000; 1.09; -1.24; -90.79
99983295.218000; 1.09; -1.24; -90.79
99997817.828000; 1.09; -1.24; -90.79
100013767.857000; 1.09; -1.24; -90.79
100029679.651000; 1.09; -1.24; -90.79
100045851.439000; 1.09; -1.24; -90.79
100063211.685000; 1.09; -1.24; -90.79
100079135.009000; 1.09; -1.24; -90.79
100095248.160000; 1.09; -1.24; -90.79
100109674.091000; 1.09; -1.24; -90.79
100126865.283000; 1.09; -1.24; -90.79
100141668.412000; 1.09; -1.24; -90.79
100157803.148000; 1.09; -1.24; -90.79
100174211.954000; 1.09; -1.24; -90.79
100190069.319000; 1.09; -1.24; -90.79
100207770.654000; 1.09; -1.24; -90.79
100221655.538000; 1.09; -1.24; -90.79
100239591.117000; 1.09; -1.24; -90.79
100253673.163000; 1.09; -1.24; -90.79
100270186.275000; 1.09; -1.24; -90.79
100286453.982000; 1.09; -1.24; -90.79
100303542.497000; 1.09; -1.24; -90.79
100320174.873000; 1.09; -1.24; -90.79
100333748.600000; 1.09; -1.24; -90.79
100350589.918000; 1.09; -1.24; -90.79
100367146.503000; 1.09; -1.24; -90.79
100381726.125000; 1.09; -1.24; -90.79
100397902.243000; 1.09; -1.24; -90.79
100415477.186000; 1.09; -1.24; -90.79
100442967.071000; 1.09; -1.24; -90.79
100447351.292000; 1.09; -1.24; -90.79
100464090.048000; 1.09; -1.24; -90.79
100477716.036000; 1.09; -1.24; -90.79
100493876.275000; 1.09; -1.24; -90.79
100511919.345000; 1.09; -1.24; -90.79
100525761.681000; 1.09; -1.24; -90.79
100543446.969000; 1.09; -1.24; -90.79
100557828.046000; 1.09; -1.24; -90.79
100582822.947000; 1.09; -1.24; -90.79
100589707.917000; 1.09; -1.24; -90.79
100607206.533000; 1.09; -1.24; -90.79
100624233.627000; 1.09; -1.24; -90.79
100638963.855000; 1.09; -1.24; -90.79
100654904.431000; 1.09; -1.24; -90.79
100671285.528000; 1.09; -1.24; -90.79
100691468.330000; 1.09; -1.24; -90.79
100711926.480000; 1.09; -1.24; -90.79
100718051.437000; 1.09; -1.24; -90.79
100733974.430000; 1.09; -1.24; -90.79
100750809.970000; 1.09; -1.24; -90.79
100766797.768000; 1.09; -1.24; -90.79
100781640.607000; 1.09; -1.24; -90.79
100798418.705000; 1.09; -1.24; -90.79
100815282.639000; 1.09; -1.24; -90.79
100829719.057000; 1.09; -1.24; -90.79
100847307.700000; 1.09; -1.24; -90.79
100861637.916000; 1.09; -1.24; -90.79
100878789.569000; 1.09; -1.24; -93.03
100895217.858000; 1.09; -1.24; -95.55
100911629.789000; 1.09; -1.24; -98.07
100925661.029000; 1.09; -1.24; -100.08
100943530.713000; 1.09; -1.24; -102.97
100957671.361000; 1.09; -1.24; -104.97
100973698.846000; 1.09; -1.24; -107.56
100990752.092000; 1.09; -1.24; -110.21
101005631.160000; 1.09; -1.24; -112.40
101021689.905000; 1.09; -1.24; -114.92
101037907.135000; 1.09; -1.24; -117.45
101054742.929000; 1.09; -1.24; -120.03
101071302.178000; 1.09; -1.24; -122.57
101085675.633000; 1.09; -1.24; -124.74
101103322.030000; 1.09; -1.24; -127.48
101117679.079000; 1.09; -1.24; -129.47
101134303.047000; 1.09; -1.24; -132.23
101149784.232000; 1.09; -1.24; -134.46
101165668.532000; 1.09; -1.24; -137.02
101181791.692000; 1.09; -1.24; -139.52
101198542.973000; 1.09; -1.24; -142.09
101214958.635000; 1.09; -1.24; -144.61
101231144.553000; 1.09; -1.24; -147.09
101247610.183000; 1.09; -1.24; -149.56
101261640.143000; 1.09; -1.24; -151.61
101278640.104000; 1.09; -1.24; -154.37
101295892.768000; 1.09; -1.24; -157.01
101309703.641000; 1.09; -1.24; -159.10
101326770.802000; 1.09; -1.24; -161.76
101343249.377000; 1.09; -1.24; -164.28
101359734.368000; 1.09; -1.24; -166.81
101375828.049000; 1.09; -1.24; -169.29
101389719.367000; 1.08; -1.24; -171.36
101408228.465000; 1.08; -1.24; -174.24
101427885.734000; 1.08; -1.24; -175.87
101438261.789000; 1.08; -1.24; -178.85
101454760.846000; 1.08; -1.24; 178.62
101471922.091000; 1.08; -1.24; 175.99
101486041.776000; 1.08; -1.24; 173.82
101503811.400000; 1.08; -1.24; 171.10
101517867.794000; 1.08; -1.24; 169.00
101535567.146000; 1.08; -1.24; 166.25
101549712.356000; 1.08; -1.24; 164.14
101567074.262000; 1.08; -1.24; 161.41
101581744.850000; 1.08; -1.24; 159.15
101598042.766000; 1.08; -1.24; 156.64
101615698.283000; 1.08; -1.24; 153.92
101629737.207000; 1.08; -1.24; 151.78
101645830.989000; 1.08; -1.24; 149.30
101662401.677000; 1.08; -1.24; 146.76
101677701.747000; 1.08; -1.24; 144.58
101694941.807000; 1.08; -1.24; 141.77
101709622.741000; 1.08; -1.24; 139.73
101725650.509000; 1.08; -1.24; 137.10
101741745.718000; 1.08; -1.24; 134.60
101757973.025000; 1.08; -1.24; 132.10
101774603.396000; 1.08; -1.24; 129.55
101791610.135000; 1.08; -1.24; 127.03
101805696.413000; 1.08; -1.24; 124.78
101823200.050000; 1.08; -1.24; 122.10
101837666.193000; 1.08; -1.24; 120.07
101854776.065000; 1.08; -1.24; 117.27
101871732.386000; 1.08; -1.23; 115.74
101885647.527000; 1.07; -1.22; 115.74
101901693.157000; 1.07; -1.21; 115.74
101918723.114000; 1.06; -1.20; 115.74
101933619.246000; 1.06; -1.19; 115.74
101950919.967000; 1.05; -1.18; 115.74
101967512.210000; 1.05; -1.17; 115.74
101981637.449000; 1.04; -1.16; 115.74
101998244.135000; 1.03; -1.14; 115.74
102015576.161000; 1.03; -1.13; 115.74
102029680.652000; 1.02; -1.12; 115.74
102047483.172000; 1.02; -1.11; 115.74
102063414.396000; 1.01; -1.10; 115.74
102077708.678000; 1.01; -1.09; 115.74
102094772.027000; 1.00; -1.07; 115.74
102109669.470000; 1.00; -1.06; 115.74
102126203.063000; 0.99; -1.05; 115.74
102142951.809000; 0.98; -1.04; 115.74
102159600.622000; 0.98; -1.03; 115.74
102175369.053000; 0.97; -1.02; 115.74
102191673.702000; 0.97; -1.00; 115.74
102205679.114000; 0.96; -0.99; 115.74
102222165.664000; 0.96; -0.98; 115.74
102238868.989000; 0.95; -0.97; 115.74
102254840.606000; 0.95; -0.96; 115.74
102271933.735000; 0.94; -0.95; 115.74
102285671.972000; 0.93; -0.94; 115.74
102301812.747000; 0.93; -0.92; 115.74
102318527.865000; 0.92; -0.91; 115.74
102334972.544000; 0.92; -0.90; 115.74
102349661.370000; 0.91; -0.89; 115.74
102366184.864000; 0.91; -0.88; 115.74
102383793.720000; 0.90; -0.87; 115.74
102397767.988000; 0.90; -0.86; 115.74
102415037.482000; 0.89; -0.84; 115.74
102429754.771000; 0.88; -0.83; 115.74
102459047.655000; 0.88; -0.82; 115.74
102464789.607000; 0.87; -0.81; 115.74
102478817.631000; 0.87; -0.80; 115.74
102496041.140000; 0.86; -0.78; 115.74
102509756.827000; 0.86; -0.77; 115.74
102527938.557000; 0.85; -0.76; 115.74
102541774.242000; 0.85; -0.75; 115.74
102559605.755000; 0.84; -0.74; 115.74
102573675.889000; 0.83; -0.73; 115.74
102590790.442000; 0.83; -0.72; 115.74
102605688.862000; 0.82; -0.71; 115.74
102622268.206000; 0.82; -0.69; 115.74
102640058.402000; 0.81; -0.68; 115.74
102653683.966000; 0.81; -0.67; 115.74
102670204.365000; 0.80; -0.66; 115.74
102685687.997000; 0.80; -0.65; 115.74
102702948.305000; 0.79; -0.63; 115.74
102719334.000000; 0.78; -0.62; 115.74
102733627.357000; 0.78; -0.61; 115.74
102750062.851000; 0.77; -0.60; 115.74
102765931.616000; 0.77; -0.59; 115.74
102782928.494000; 0.76; -0.58; 115.74
102799198.868000; 0.76; -0.57; 115.74
102815806.559000; 0.75; -0.55; 115.74
102829671.926000; 0.75; -0.54; 115.74
102846664.934000; 0.74; -0.53; 115.74
102863548.232000; 0.73; -0.52; 115.74
102880131.106000; 0.73; -0.51; 115.74
102893690.302000; 0.72; -0.50; 115.74
102910837.121000; 0.72; -0.48; 115.74
102925729.424000; 0.71; -0.47; 115.74
102958500.999000; 0.71; -0.46; 115.74
102961685.587000; 0.70; -0.45; 115.74
102974741.246000; 0.69; -0.44; 115.74
102989912.229000; 0.69; -0.43; 115.74
103006459.977000; 0.68; -0.42; 115.74
103022351.595000; 0.68; -0.40; 115.74
103038743.181000; 0.67; -0.39; 115.74
103055748.750000; 0.67; -0.38; 115.74
103070811.080000; 0.66; -0.37; 115.74
103087061.019000; 0.66; -0.36; 115.74
103103001.276000; 0.65; -0.35; 115.74
103117671.930000; 0.65; -0.34; 115.74
103134071.207000; 0.64; -0.32; 115.74
103150954.363000; 0.63; -0.31; 115.74
103165817.609000; 0.63; -0.30; 115.74
103183135.425000; 0.62; -0.29; 115.74
103197653.888000; 0.62; -0.28; 115.74
103214356.509000; 0.61; -0.27; 115.74
103230238.451000; 0.61; -0.25; 115.74
103247207.865000; 0.60; -0.24; 115.74
103263018.457000; 0.59; -0.23; 115.74
103277643.928000; 0.59; -0.22; 115.74
103294187.958000; 0.58; -0.21; 115.74
103310523.620000; 0.58; -0.20; 115.74
103325658.865000; 0.57; -0.19; 115.74
103343463.605000; 0.57; -0.17; 115.74
103359976.701000; 0.56; -0.16; 115.74
103373651.782000; 0.56; -0.15; 115.74
103389829.497000; 0.55; -0.14; 115.74
103408512.655000; 0.54; -0.13; 115.74
103421724.997000; 0.54; -0.12; 115.74
103444950.527000; 0.53; -0.10; 115.74
103454470.128000; 0.53; -0.09; 115.74
103471697.835000; 0.52; -0.08; 115.74
103485673.497000; 0.52; -0.07; 115.74
103502806.874000; 0.51; -0.06; 115.74
103517708.899000; 0.51; -0.05; 115.74
103534018.506000; 0.50; -0.03; 115.74
103551663.913000; 0.49; -0.02; 115.74
103565703.006000; 0.49; -0.01; 115.74
103582953.009000; 0.48; 0.00; 115.74
103599408.150000; 0.48; 0.01; 115.74
103613710.131000; 0.47; 0.02; 115.74
103630108.393000; 0.47; 0.03; 115.74
103646068.592000; 0.46; 0.05; 115.74
103662689.445000; 0.46; 0.06; 115.74
103686747.319000; 0.45; 0.08; 115.74
103708931.050000; 0.45; 0.08; 115.74
103714737.755000; 0.44; 0.10; 115.74
103726563.356000; 0.43; 0.10; 115.74
103743646.032000; 0.43; 0.12; 115.74
103757644.885000; 0.42; 0.13; 115.74
103773973.762000; 0.42; 0.14; 115.74
103790030.187000; 0.41; 0.15; 115.74
103806307.296000; 0.41; 0.16; 115.74
103823756.538000; 0.40; 0.17; 115.74
103838243.366000; 0.39; 0.18; 115.74
103854700.830000; 0.39; 0.20; 115.74
103871288.528000; 0.38; 0.21; 115.74
103885874.919000; 0.38; 0.22; 115.74
103901914.651000; 0.37; 0.23; 115.74
103919009.295000; 0.37; 0.24; 115.74
103933664.741000; 0.36; 0.25; 115.74
103950891.201000; 0.36; 0.27; 115.74
103965766.631000; 0.35; 0.28; 115.74
103981900.753000; 0.34; 0.29; 115.74
103999510.661000; 0.34; 0.30; 115.74
104013673.628000; 0.33; 0.31; 115.74
104031444.581000; 0.33; 0.32; 115.74
104045800.462000; 0.32; 0.33; 115.74
104062059.690000; 0.32; 0.35; 115.74
104079276.664000; 0.31; 0.36; 115.74
104095899.607000; 0.30; 0.37; 115.74
104109686.843000; 0.30; 0.38; 115.74
104125765.329000; 0.29; 0.39; 115.74
104141787.139000; 0.29; 0.40; 115.74
104159476.840000; 0.28; 0.42; 115.74
104175479.114000; 0.28; 0.43; 115.74
104192085.990000; 0.27; 0.44; 115.74
104205670.189000; 0.27; 0.45; 115.74
104222908.936000; 0.26; 0.46; 115.74
104237850.451000; 0.26; 0.47; 115.74
104253841.660000; 0.25; 0.48; 115.74
104271024.820000; 0.24; 0.50; 115.74
104285804.466000; 0.24; 0.51; 115.74
104303486.959000; 0.23; 0.52; 115.74
104317665.718000; 0.23; 0.53; 115.74
104335034.317000; 0.22; 0.54; 115.74
104351605.254000; 0.22; 0.56; 115.74
104365742.139000; 0.21; 0.57; 115.74
104382455.871000; 0.20; 0.58; 115.74
104397714.117000; 0.20; 0.59; 115.74
104414245.577000; 0.19; 0.60; 115.74
104430683.508000; 0.19; 0.61; 115.74
104445772.915000; 0.18; 0.62; 115.74
104462945.733000; 0.18; 0.64; 115.74
104491712.520000; 0.17; 0.66; 115.74
104495822.764000; 0.17; 0.66; 115.74
104510072.104000; 0.16; 0.67; 115.74
104527040.327000; 0.15; 0.68; 115.74
104541667.828000; 0.15; 0.69; 115.74
104557702.037000; 0.14; 0.70; 115.74
104573733.599000; 0.14; 0.72; 115.74
104590320.341000; 0.13; 0.73; 115.74
104607192.361000; 0.13; 0.74; 115.74
104621665.408000; 0.12; 0.75; 115.74
104638089.628000; 0.12; 0.76; 115.74
104654166.385000; 0.11; 0.77; 115.74
104671682.081000; 0.10; 0.79; 115.74
104685642.999000; 0.10; 0.80; 115.74
104703388.528000; 0.09; 0.81; 115.74
104739695.358000; 0.09; 0.82; 115.74
104743153.305000; 0.08; 0.84; 115.74
104750134.091000; 0.08; 0.84; 115.74
104766888.485000; 0.07; 0.85; 115.74
104783512.349000; 0.07; 0.87; 115.74
104797668.727000; 0.06; 0.88; 115.74
104815528.136000; 0.05; 0.89; 115.74
104831527.100000; 0.05; 0.90; 115.74
104845681.682000; 0.04; 0.91; 115.74
104861977.689000; 0.04; 0.92; 115.74
104878180.983000; 0.03; 0.94; 115.74
104895556.275000; 0.03; 0.95; 115.74
104911696.488000; 0.02; 0.96; 115.74
104926211.792000; 0.02; 0.97; 115.74
104943972.602000; 0.01; 0.98; 115.74
104957716.074000; 0.00; 0.99; 115.74
104975743.473000; -0.00; 1.01; 115.74
104989661.199000; -0.01; 1.02; 115.74
105006294.409000; -0.01; 1.03; 115.74
105022947.999000; -0.02; 1.04; 115.74
105037681.303000; -0.02; 1.05; 115.74
105053897.010000; -0.03; 1.06; 115.74
105069697.780000; -0.03; 1.07; 115.74
105086463.272000; -0.04; 1.09; 115.74
105102667.301000; -0.05; 1.10; 115.74
105117726.760000; -0.05; 1.11; 115.74
105133822.447000; -0.06; 1.12; 115.74
105150281.019000; -0.06; 1.13; 115.74
105167447.447000; -0.07; 1.14; 115.74
105183931.859000; -0.07; 1.16; 115.74
105197705.323000; -0.08; 1.17; 115.74
105214812.569000; -0.08; 1.18; 115.74
105231077.381000; -0.09; 1.19; 115.74
105245689.733000; -0.10; 1.20; 115.74
105262316.844000; -0.10; 1.21; 115.74
105279033.069000; -0.11; 1.22; 115.74
105293743.077000; -0.11; 1.23; 115.74
105311495.226000; -0.12; 1.25; 115.74
105328133.955000; -0.12; 1.26; 115.74
105341675.172000; -0.13; 1.27; 115.74
105358411.146000; -0.13; 1.28; 115.74
105374961.536000; -0.14; 1.29; 115.74
105389662.218000; -0.15; 1.30; 115.74
105406383.081000; -0.15; 1.32; 115.74
105421643.186000; -0.16; 1.33; 115.74
105437885.799000; -0.16; 1.34; 115.74
105455065.586000; -0.17; 1.35; 115.74
105470181.783000; -0.17; 1.36; 115.74
105485999.295000; -0.18; 1.37; 115.74
105502948.726000; -0.18; 1.39; 115.74
105519073.938000; -0.19; 1.40; 115.74
105535417.987000; -0.20; 1.41; 115.74
105549631.380000; -0.20; 1.42; 115.74
105566253.946000; -0.21; 1.43; 115.74
105581663.199000; -0.21; 1.44; 115.74
105598403.813000; -0.22; 1.45; 115.74
105613746.321000; -0.22; 1.47; 115.74
105629670.136000; -0.23; 1.48; 115.74
105646104.628000; -0.23; 1.49; 115.74
105662686.786000; -0.24; 1.50; 115.74
105679291.184000; -0.25; 1.51; 115.74
105696307.625000; -0.25; 1.53; 115.74
105709796.994000; -0.26; 1.54; 115.74
105726631.097000; -0.26; 1.55; 115.74
105741700.721000; -0.27; 1.56; 115.74
105758062.325000; -0.27; 1.57; 115.74
105774943.010000; -0.28; 1.58; 115.74
105789809.856000; -0.28; 1.59; 115.74
105806076.314000; -0.29; 1.60; 115.74
105822106.835000; -0.30; 1.62; 115.74
105838463.605000; -0.30; 1.63; 115.74
105855312.464000; -0.31; 1.64; 115.74
105869667.072000; -0.31; 1.65; 115.76
105886847.851000; -0.31; 1.65; 115.94
105903791.644000; -0.31; 1.65; 116.09
105917831.159000; -0.31; 1.65; 116.21
105933863.774000; -0.31; 1.65; 116.36
105949696.484000; -0.31; 1.65; 116.50
105966234.924000; -0.31; 1.65; 116.66
105982613.112000; -0.31; 1.66; 116.81
105999862.935000; -0.32; 1.66; 116.97
106013917.785000; -0.32; 1.66; 117.09
106030818.725000; -0.32; 1.66; 117.25
106045792.332000; -0.32; 1.66; 117.37
106062479.542000; -0.32; 1.66; 117.54
106079459.411000; -0.32; 1.66; 117.69
106093688.159000; -0.32; 1.66; 117.81
106110441.275000; -0.32; 1.66; 117.97
106126893.980000; -0.32; 1.67; 118.12
106142963.327000; -0.32; 1.67; 118.27
106159706.156000; -0.32; 1.67; 118.42
106173674.580000; -0.32; 1.67; 118.55
106190840.604000; -0.32; 1.67; 118.71
106207064.579000; -0.32; 1.67; 118.85
106223285.838000; -0.32; 1.67; 119.00
106237653.193000; -0.32; 1.67; 119.12
106254101.792000; -0.32; 1.67; 119.28
106271017.387000; -0.33; 1.68; 119.44
106288135.392000; -0.33; 1.68; 119.59
106301945.945000; -0.33; 1.68; 119.72
106318430.116000; -0.33; 1.68; 119.87
106335560.264000; -0.33; 1.68; 120.03
106349696.912000; -0.33; 1.68; 120.14
106365875.494000; -0.33; 1.68; 120.30
106382526.302000; -0.33; 1.68; 120.45
106397681.696000; -0.33; 1.68; 120.59
106414903.670000; -0.33; 1.68; 120.75
106431505.843000; -0.33; 1.69; 120.90
106445827.814000; -0.33; 1.69; 121.03
106461772.561000; -0.33; 1.69; 121.17
106491198.088000; -0.33; 1.69; 121.44
106509373.226000; -0.33; 1.69; 121.60
106513591.637000; -0.33; 1.69; 121.64
106527611.356000; -0.34; 1.69; 121.78
106542119.811000; -0.34; 1.69; 121.90
106560142.043000; -0.34; 1.69; 122.07
106575682.302000; -0.34; 1.69; 122.21
106591865.736000; -0.34; 1.70; 122.36
106607011.101000; -0.34; 1.70; 122.50
106622182.077000; -0.34; 1.70; 122.64
106639730.513000; -0.34; 1.70; 122.80
106653666.582000; -0.34; 1.70; 122.92
106670549.796000; -0.34; 1.70; 123.08
106686749.597000; -0.34; 1.70; 123.23
106703025.742000; -0.34; 1.70; 123.37
106719071.392000; -0.34; 1.70; 123.52
106734030.834000; -0.34; 1.71; 123.66
106750429.492000; -0.34; 1.71; 123.81
106767192.012000; -0.35; 1.71; 123.96
106784410.882000; -0.35; 1.71; 124.11
106797682.146000; -0.35; 1.71; 124.24
106813980.609000; -0.35; 1.71; 124.39
106830617.004000; -0.35; 1.71; 124.54
106847440.047000; -0.35; 1.71; 124.69
106863872.348000; -0.35; 1.71; 124.84
106877625.692000; -0.35; 1.71; 124.90
106894058.494000; -0.35; 1.71; 124.95
106910701.999000; -0.35; 1.71; 124.99
106927283.111000; -0.35; 1.71; 125.04
106943843.845000; -0.35; 1.71; 125.08
106959746.722000; -0.35; 1.71; 125.13
106974579.332000; -0.35; 1.71; 125.17
106990771.707000; -0.35; 1.71; 125.21
107007309.740000; -0.35; 1.71; 125.26
107021637.793000; -0.35; 1.71; 125.30
107037665.866000; -0.35; 1.71; 125.34
107054696.122000; -0.35; 1.71; 125.39
107071654.490000; -0.35; 1.71; 125.44
107085721.415000; -0.35; 1.71; 125.47
107102143.563000; -0.35; 1.71; 125.52
107119216.317000; -0.35; 1.71; 125.57
107135562.099000; -0.35; 1.71; 125.62
107151568.940000; -0.35; 1.71; 125.66
107168236.671000; -0.35; 1.71; 125.71
107182796.340000; -0.35; 1.71; 125.75
107197710.932000; -0.35; 1.71; 125.78
107214274.573000; -0.35; 1.71; 125.83
107229645.565000; -0.35; 1.71; 125.87
107246864.183000; -0.35; 1.71; 125.93
107262887.055000; -0.35; 1.71; 125.97
107279399.551000; -0.35; 1.71; 126.02
107293653.001000; -0.35; 1.71; 126.05
107311224.472000; -0.35; 1.71; 126.10
107327068.381000; -0.35; 1.71; 126.15
107343545.870000; -0.35; 1.71; 126.19
107360898.743000; -0.35; 1.71; 126.24
107375580.868000; -0.35; 1.71; 126.28
107389880.148000; -0.35; 1.71; 126.32
107406307.397000; -0.35; 1.71; 126.37
107422274.681000; -0.35; 1.71; 126.41
107437761.315000; -0.35; 1.71; 126.45
107455066.612000; -0.34; 1.71; 126.50
107475506.268000; -0.34; 1.71; 126.56
107486264.912000; -0.34; 1.71; 126.59
107502948.817000; -0.34; 1.71; 126.64
107519155.633000; -0.34; 1.71; 126.68
107534665.964000; -0.34; 1.71; 126.72
107551726.909000; -0.34; 1.71; 126.77
107566209.776000; -0.34; 1.71; 126.81
107583836.413000; -0.34; 1.71; 126.86
107597694.892000; -0.34; 1.71; 126.90
107614981.103000; -0.34; 1.71; 126.95
107629660.307000; -0.34; 1.71; 126.98
107646743.176000; -0.34; 1.71; 127.03
107663255.808000; -0.34; 1.71; 127.08
107679447.218000; -0.34; 1.70; 127.13
107693865.606000; -0.34; 1.70; 127.16
107710763.410000; -0.34; 1.70; 127.21
107725680.997000; -0.34; 1.70; 127.25
107742097.038000; -0.34; 1.70; 127.30
107758360.393000; -0.34; 1.70; 127.34
107774828.824000; -0.34; 1.70; 127.39
107791357.438000; -0.34; 1.70; 127.44
107805650.474000; -0.34; 1.70; 127.47
107822885.595000; -0.34; 1.70; 127.52
107837850.734000; -0.34; 1.70; 127.56
107854606.132000; -0.34; 1.70; 127.61
107871604.888000; -0.34; 1.70; 127.64
107887294.277000; -0.34; 1.70; 127.64
107901669.566000; -0.34; 1.70; 127.64
107917887.383000; -0.34; 1.70; 127.64
107934760.848000; -0.34; 1.70; 127.64
107949737.113000; -0.34; 1.70; 127.64
107966756.658000; -0.34; 1.70; 127.64
107983453.900000; -0.34; 1.70; 127.64
107997678.773000; -0.34; 1.70; 127.64
108014900.030000; -0.34; 1.70; 127.64
108031578.467000; -0.34; 1.70; 127.64
108045663.363000; -0.34; 1.70; 127.64
108063335.935000; -0.34; 1.70; 127.64
108081171.835000; -0.34; 1.70; 127.64
108094360.934000; -0.34; 1.70; 127.64
108110543.326000; -0.34; 1.70; 127.64
108127495.684000; -0.34; 1.70; 127.64
108141640.070000; -0.34; 1.70; 127.64
108158356.046000; -0.34; 1.70; 127.64
108174289.320000; -0.34; 1.70; 127.64
108191516.146000; -0.34; 1.70; 127.64
108208501.135000; -0.34; 1.70; 127.64
108221709.492000; -0.34; 1.70; 127.64
108238904.379000; -0.34; 1.70; 127.64
108254073.755000; -0.34; 1.70; 127.64
108271366.915000; -0.34; 1.70; 127.64
108287471.726000; -0.34; 1.70; 127.64
108301663.470000; -0.34; 1.70; 127.64
108318794.552000; -0.34; 1.70; 127.64
108333684.708000; -0.34; 1.70; 127.64
108350199.047000; -0.34; 1.70; 127.64
108365693.417000; -0.34; 1.70; 127.64
108382772.982000; -0.34; 1.70; 127.64
108399675.730000; -0.34; 1.70; 127.64
108416630.289000; -0.34; 1.70; 127.64
108430469.980000; -0.34; 1.70; 127.64
108447125.445000; -0.34; 1.70; 127.64
108461756.081000; -0.34; 1.70; 127.64
108479684.356000; -0.34; 1.70; 127.64
108493800.289000; -0.34; 1.70; 127.64
108513194.940000; -0.34; 1.70; 127.64
108526676.047000; -0.34; 1.70; 127.64
108543831.578000; -0.34; 1.70; 127.64
108558801.260000; -0.34; 1.70; 127.64
108575214.285000; -0.34; 1.70; 127.64
108592096.259000; -0.34; 1.70; 127.64
108605946.579000; -0.34; 1.70; 127.64
